TransactionID,id_01,id_12,id_31,DeviceType,DeviceInfo
3004108,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004117,0.0,NotFound,chrome 62.0 for android,mobile,SM-G900M Build/LRX21T
3004121,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004122,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
3004127,-5.0,NotFound,chrome 61.0 for android,mobile,SM-J120H Build/LMY47V
3004128,-5.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
3004129,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935F Build/NRD90M
3004130,-5.0,NotFound,firefox,desktop,rv:52.0
3004133,-15.0,NotFound,,,
3004136,-5.0,NotFound,chrome 62.0,desktop,
3004140,-5.0,NotFound,chrome 49.0,desktop,
3004143,-5.0,Found,chrome 62.0,desktop,Windows
3004146,-5.0,NotFound,chrome 49.0,desktop,
3004147,-15.0,NotFound,,,
3004148,-35.0,NotFound,chrome 49.0,desktop,Windows
3004152,0.0,NotFound,chrome 62.0,desktop,
3004158,-5.0,NotFound,firefox 57.0,desktop,Windows
3004164,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004171,-5.0,Found,mobile safari 11.0,mobile,iOS Device
3004172,-30.0,NotFound,,,
3004173,-5.0,Found,mobile safari 11.0,mobile,iOS Device
3004175,0.0,NotFound,chrome 62.0,desktop,
3004177,0.0,NotFound,chrome 62.0,desktop,
3004178,0.0,NotFound,chrome 62.0,desktop,
3004179,-20.0,NotFound,mobile safari 11.0,mobile,
3004183,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004184,-5.0,Found,mobile safari 11.0,mobile,iOS Device
3004189,0.0,NotFound,chrome 62.0,desktop,MacOS
3004192,-5.0,NotFound,chrome 62.0,desktop,Windows
3004196,0.0,NotFound,chrome 62.0 for android,mobile,SM-G930V Build/NRD90M
3004204,0.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-G955U Build/NRD90M
3004209,-10.0,NotFound,chrome 62.0,desktop,
3004211,-5.0,NotFound,chrome 62.0,desktop,Windows
3004213,0.0,NotFound,chrome 62.0,desktop,MacOS
3004214,0.0,NotFound,chrome 61.0,desktop,
3004221,-5.0,NotFound,chrome 62.0,desktop,
3004226,-5.0,NotFound,chrome 62.0,desktop,
3004231,0.0,NotFound,firefox 57.0,desktop,rv:57.0
3004233,-5.0,NotFound,chrome 62.0,desktop,
3004234,0.0,NotFound,safari generic,desktop,MacOS
3004235,0.0,NotFound,firefox 57.0,desktop,rv:57.0
3004236,0.0,NotFound,chrome 62.0 for android,mobile,LG-H820 Build/NRD90U
3004239,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004247,-20.0,NotFound,chrome 62.0,desktop,Windows
3004248,-30.0,NotFound,chrome 62.0,desktop,
3004249,-30.0,NotFound,chrome 62.0,desktop,
3004250,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004251,-5.0,NotFound,safari generic,desktop,MacOS
3004254,-5.0,Found,safari generic,desktop,MacOS
3004258,-5.0,NotFound,chrome 62.0,desktop,Windows
3004260,-5.0,NotFound,chrome 62.0,desktop,Windows
3004261,-5.0,NotFound,safari generic,desktop,MacOS
3004262,-5.0,NotFound,chrome 62.0,desktop,Windows
3004275,0.0,NotFound,chrome 62.0,desktop,MacOS
3004276,-5.0,NotFound,chrome 62.0,desktop,Windows
3004280,0.0,NotFound,mobile safari generic,mobile,iOS Device
3004283,-5.0,NotFound,safari generic,desktop,MacOS
3004304,-5.0,NotFound,chrome 62.0,desktop,Windows
3004313,-15.0,NotFound,,,
3004314,-5.0,NotFound,chrome 62.0,desktop,Windows
3004316,-15.0,Found,,,
3004320,-5.0,NotFound,chrome 62.0,desktop,Windows
3004328,0.0,NotFound,mobile safari generic,mobile,iOS Device
3004336,-5.0,NotFound,edge 15.0,desktop,Windows
3004339,-10.0,NotFound,chrome 62.0 for android,mobile,Z983 Build/NMF26F
3004343,-5.0,NotFound,chrome 62.0,desktop,Windows
3004347,-5.0,NotFound,edge 16.0,desktop,Windows
3004349,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004351,-45.0,NotFound,chrome 62.0,desktop,Windows
3004352,-10.0,NotFound,chrome 62.0,desktop,
3004356,-10.0,NotFound,chrome 62.0,desktop,
3004357,-45.0,Found,chrome 62.0,desktop,Windows
3004359,-5.0,NotFound,chrome 62.0,desktop,Windows
3004362,-45.0,Found,chrome 62.0,desktop,Windows
3004365,-45.0,Found,chrome 62.0,desktop,Windows
3004367,-5.0,NotFound,chrome 62.0,desktop,Windows
3004368,-5.0,NotFound,safari generic,desktop,MacOS
3004373,-5.0,NotFound,chrome 62.0,desktop,Windows
3004374,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
3004379,-40.0,NotFound,chrome 62.0 for android,mobile,LGMP260 Build/NRD90U
3004381,-5.0,NotFound,chrome 62.0,desktop,Windows
3004384,-50.0,NotFound,chrome 62.0 for android,mobile,LGLS991
3004386,0.0,Found,chrome 62.0 for android,mobile,LGLS991
3004389,-5.0,NotFound,edge 15.0,desktop,Windows
3004392,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004404,-5.0,NotFound,chrome 62.0,desktop,Windows
3004410,-15.0,NotFound,,,
3004411,-5.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
3004412,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004414,-5.0,Found,chrome 62.0,desktop,Windows
3004415,-5.0,NotFound,chrome 62.0,desktop,Windows
3004416,0.0,NotFound,safari generic,desktop,MacOS
3004418,-35.0,NotFound,firefox 57.0,desktop,Windows
3004423,-35.0,NotFound,firefox 57.0,desktop,Windows
3004428,-35.0,NotFound,firefox 57.0,desktop,Windows
3004432,-35.0,NotFound,firefox 57.0,desktop,Windows
3004441,-5.0,NotFound,edge 15.0,desktop,Windows
3004442,-15.0,NotFound,,,
3004444,-15.0,Found,,,
3004445,-45.0,NotFound,chrome 62.0,desktop,Windows
3004446,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
3004454,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004456,0.0,Found,firefox 57.0,desktop,rv:57.0
3004462,0.0,NotFound,mobile safari generic,mobile,iOS Device
3004465,0.0,NotFound,firefox 48.0,desktop,rv:48.0
3004467,0.0,NotFound,mobile safari generic,mobile,iOS Device
3004480,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004482,-5.0,NotFound,chrome 62.0,desktop,
3004483,0.0,NotFound,firefox 57.0,desktop,rv:57.0
3004493,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004495,-25.0,NotFound,chrome 62.0,desktop,Windows
3004496,-5.0,NotFound,chrome 62.0,desktop,Windows
3004498,-25.0,NotFound,chrome 62.0,desktop,Windows
3004513,-15.0,NotFound,,,
3004516,-15.0,NotFound,,,
3004518,-15.0,Found,,,
3004520,0.0,NotFound,chrome 62.0 for android,mobile,SM-T520
3004522,-5.0,NotFound,chrome 62.0,desktop,Windows
3004525,-15.0,NotFound,,,
3004527,-15.0,Found,,,
3004529,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004530,-15.0,Found,,,
3004532,-15.0,NotFound,,,
3004541,-5.0,NotFound,edge 15.0,desktop,Windows
3004544,0.0,NotFound,chrome 62.0 for android,mobile,SM-S120VL
3004549,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
3004554,-5.0,NotFound,chrome 62.0,desktop,Windows
3004555,-5.0,NotFound,chrome 62.0,desktop,Windows
3004561,0.0,NotFound,chrome 62.0,desktop,
3004568,-5.0,NotFound,chrome 62.0,desktop,Windows
3004571,0.0,NotFound,chrome 62.0,desktop,
3004572,-5.0,NotFound,chrome 49.0,desktop,Windows
3004575,0.0,NotFound,chrome 62.0,desktop,
3004577,-5.0,Found,chrome 49.0,desktop,Windows
3004579,0.0,NotFound,chrome 49.0,desktop,Windows
3004584,-5.0,NotFound,mobile safari generic,mobile,iOS Device
3004588,-5.0,NotFound,chrome 62.0,desktop,Windows
3004589,0.0,NotFound,chrome 62.0,desktop,
3004592,-5.0,NotFound,chrome 62.0,desktop,Windows
3004601,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004607,-5.0,NotFound,chrome 62.0,desktop,
3004608,0.0,NotFound,chrome 62.0,desktop,MacOS
3004612,-5.0,NotFound,chrome 62.0,desktop,
3004613,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004617,-5.0,NotFound,firefox 57.0,desktop,Windows
3004620,0.0,NotFound,safari generic,desktop,MacOS
3004623,-5.0,NotFound,chrome 62.0,desktop,
3004624,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004629,-5.0,NotFound,chrome 62.0 for android,mobile,Aquaris
3004631,-5.0,NotFound,chrome 62.0,desktop,Windows
3004639,0.0,NotFound,safari generic,desktop,MacOS
3004643,-5.0,NotFound,chrome 62.0,desktop,Windows
3004645,-20.0,NotFound,chrome 62.0,desktop,Windows
3004646,-5.0,NotFound,firefox 57.0,desktop,Windows
3004648,-20.0,NotFound,chrome 62.0,desktop,Windows
3004650,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004651,0.0,NotFound,chrome 62.0 for android,mobile,SM-G930V Build/NRD90M
3004652,-5.0,NotFound,chrome 62.0,desktop,Windows
3004653,-25.0,NotFound,mobile safari generic,mobile,iOS Device
3004655,-45.0,NotFound,chrome 58.0,desktop,Windows
3004658,-5.0,NotFound,chrome 62.0,desktop,Windows
3004661,0.0,NotFound,chrome 62.0 for android,mobile,Le
3004663,-10.0,NotFound,chrome 62.0,desktop,
3004664,-10.0,NotFound,chrome 61.0,desktop,MacOS
3004670,-5.0,NotFound,chrome 62.0,desktop,Windows
3004676,-20.0,NotFound,chrome 62.0,desktop,Windows
3004677,-5.0,NotFound,chrome 62.0,desktop,Windows
3004684,-25.0,NotFound,chrome 62.0,desktop,Windows
3004686,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004687,0.0,Found,chrome 62.0,desktop,MacOS
3004689,0.0,NotFound,chrome 62.0 for android,mobile,Ilium L1120 Build/NRD90M
3004692,0.0,NotFound,chrome 62.0 for android,mobile,SM-J510MN Build/MMB29M
3004695,-5.0,NotFound,chrome 62.0,desktop,Windows
3004698,0.0,NotFound,chrome 62.0,desktop,MacOS
3004702,-5.0,Found,chrome 62.0,desktop,Windows
3004703,-5.0,NotFound,edge 16.0,desktop,Windows
3004704,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004705,-5.0,NotFound,chrome 62.0,desktop,Windows
3004715,-5.0,NotFound,chrome 62.0,desktop,Windows
3004717,-5.0,NotFound,chrome 62.0,desktop,Windows
3004719,-5.0,NotFound,chrome 62.0,desktop,Windows
3004720,-20.0,NotFound,mobile safari 11.0,mobile,
3004722,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004724,-5.0,NotFound,chrome 62.0,desktop,Windows
3004725,-20.0,NotFound,mobile safari 11.0,mobile,
3004727,-5.0,Found,chrome 62.0,desktop,MacOS
3004730,-20.0,NotFound,mobile safari 11.0,mobile,
3004738,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004740,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004741,-5.0,NotFound,safari generic,desktop,MacOS
3004742,0.0,NotFound,chrome 61.0,desktop,MacOS
3004750,0.0,NotFound,chrome 62.0 for android,mobile,XT1650 Build/NCLS26.118-23-13-3
3004753,-5.0,NotFound,chrome 62.0,desktop,Windows
3004754,0.0,NotFound,chrome 62.0,desktop,MacOS
3004756,-5.0,Found,chrome 62.0,desktop,Windows
3004757,-5.0,NotFound,chrome 62.0,desktop,
3004758,0.0,NotFound,chrome 60.0 for android,mobile,SM-T377P Build/NMF26X
3004759,-5.0,NotFound,chrome 62.0,desktop,Windows
3004761,-25.0,NotFound,mobile safari 10.0,mobile,
3004766,-20.0,NotFound,chrome 62.0,desktop,MacOS
3004769,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004770,-5.0,NotFound,safari generic,desktop,MacOS
3004775,-5.0,NotFound,safari generic,desktop,MacOS
3004777,-5.0,Found,chrome 62.0,desktop,Windows
3004778,-5.0,NotFound,chrome 61.0,desktop,
3004782,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004783,-5.0,NotFound,chrome 62.0,desktop,Windows
3004784,-5.0,NotFound,chrome 62.0,desktop,Windows
3004788,-5.0,NotFound,chrome 60.0,desktop,Windows
3004791,-5.0,Found,chrome 60.0,desktop,Windows
3004798,-5.0,NotFound,safari generic,desktop,MacOS
3004800,-5.0,NotFound,edge 15.0,desktop,Windows
3004803,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
3004805,-5.0,NotFound,chrome 62.0,desktop,Windows
3004808,-15.0,NotFound,chrome 62.0,desktop,Windows
3004814,-5.0,NotFound,safari generic,desktop,MacOS
3004823,-15.0,Found,chrome 62.0,desktop,Windows
3004826,-5.0,NotFound,chrome 62.0,desktop,Windows
3004828,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004833,-5.0,NotFound,chrome 62.0,desktop,Windows
3004835,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004837,-5.0,NotFound,safari generic,desktop,MacOS
3004838,-15.0,NotFound,,,
3004843,0.0,NotFound,safari generic,desktop,MacOS
3004844,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004845,-20.0,NotFound,safari generic,desktop,
3004851,-5.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
3004854,-5.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
3004855,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
3004859,-15.0,NotFound,chrome 62.0,desktop,Windows
3004860,-10.0,NotFound,chrome 62.0,desktop,
3004863,-5.0,NotFound,chrome 62.0,desktop,Windows
3004865,-5.0,NotFound,firefox 48.0,desktop,rv:48.0
3004867,-10.0,NotFound,chrome 62.0,desktop,
3004870,-5.0,NotFound,chrome 62.0,desktop,MacOS
3004871,-5.0,NotFound,chrome 62.0,desktop,Windows
3004873,-5.0,NotFound,chrome 62.0,desktop,Windows
3004876,0.0,NotFound,safari generic,desktop,MacOS
3004877,-5.0,NotFound,chrome 62.0,desktop,Windows
3004894,-5.0,NotFound,chrome 62.0,desktop,Windows
3004897,-10.0,NotFound,chrome 62.0,desktop,Windows
3004900,-5.0,Found,mobile safari 11.0,mobile,iOS Device
3004901,-5.0,Found,chrome 62.0,desktop,Windows
3004902,-5.0,NotFound,chrome 62.0,desktop,Windows
3004905,-5.0,NotFound,chrome 62.0,desktop,Windows
3004908,-5.0,NotFound,chrome 62.0,desktop,Windows
3004913,-20.0,NotFound,mobile safari 11.0,mobile,
3004917,-40.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004921,-20.0,NotFound,mobile safari 11.0,mobile,
3004923,-5.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
3004924,-5.0,NotFound,chrome 62.0,desktop,Windows
3004937,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
3004943,-5.0,NotFound,edge 15.0,desktop,Windows
3004944,-15.0,NotFound,,,
3004949,-15.0,NotFound,,,
3004953,0.0,NotFound,mobile safari generic,mobile,iOS Device
3004960,-25.0,NotFound,mobile safari 10.0,mobile,
3004962,-5.0,NotFound,safari generic,desktop,MacOS
3004966,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
3004967,-15.0,NotFound,,,
3004969,-5.0,NotFound,chrome 61.0,desktop,Windows
3004973,-25.0,NotFound,mobile safari 11.0,mobile,iOS Device
3004974,-10.0,NotFound,ie,desktop,Windows NT 6.1
3004977,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3004979,-5.0,NotFound,safari generic,desktop,MacOS
3004983,-15.0,NotFound,,,
3004986,-5.0,NotFound,chrome 62.0,desktop,
3004991,-5.0,NotFound,chrome 62.0,desktop,Windows
3004994,-5.0,NotFound,chrome 62.0,desktop,
3004996,-5.0,NotFound,chrome 62.0,desktop,MacOS
3004998,-5.0,NotFound,chrome 62.0,desktop,Windows
3005003,0.0,NotFound,chrome 62.0 for android,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
3005008,-40.0,NotFound,mobile safari generic,mobile,iOS Device
3005009,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005011,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005012,0.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
3005017,-5.0,NotFound,chrome 60.0,desktop,Windows
3005019,-20.0,NotFound,mobile safari 11.0,mobile,
3005020,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005022,0.0,NotFound,chrome 62.0 for android,mobile,QTAQZ3 Build/LMY47V
3005028,0.0,NotFound,chrome 62.0,desktop,MacOS
3005030,-5.0,NotFound,chrome 62.0,desktop,Windows
3005032,-5.0,NotFound,chrome 62.0,desktop,Windows
3005036,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
3005039,-5.0,Found,chrome 62.0,desktop,Windows
3005040,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005046,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005047,-20.0,NotFound,chrome 62.0,desktop,Windows
3005049,-45.0,NotFound,firefox 57.0,desktop,Windows
3005050,-35.0,NotFound,chrome 62.0,desktop,
3005054,-5.0,NotFound,chrome 62.0,desktop,Windows
3005057,-35.0,NotFound,chrome 62.0,desktop,
3005058,0.0,NotFound,ie,desktop,Windows NT 6.1
3005062,-15.0,Found,chrome 62.0,desktop,Windows
3005065,0.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
3005066,-5.0,NotFound,chrome 62.0,desktop,Windows
3005070,0.0,NotFound,chrome 49.0,desktop,MacOS
3005076,-5.0,NotFound,edge 15.0,desktop,Windows
3005077,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005079,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005082,-5.0,Found,edge 16.0,desktop,Windows
3005087,-5.0,NotFound,chrome 62.0,desktop,Windows
3005093,-5.0,NotFound,chrome 62.0,desktop,Windows
3005095,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005096,-5.0,NotFound,chrome 62.0,desktop,Windows
3005101,-5.0,Found,edge 16.0,desktop,Windows
3005109,-40.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
3005112,-5.0,NotFound,edge 15.0,desktop,Windows
3005113,0.0,NotFound,safari generic,desktop,MacOS
3005115,-5.0,NotFound,chrome 62.0,desktop,Windows
3005119,-40.0,NotFound,mobile safari generic,mobile,iOS Device
3005120,-25.0,NotFound,mobile safari 11.0,mobile,
3005129,-25.0,NotFound,mobile safari 11.0,mobile,
3005136,-5.0,Found,chrome 62.0,desktop,Windows
3005137,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005154,0.0,NotFound,chrome 62.0 for android,mobile,SM-N950U Build/NMF26X
3005156,-40.0,NotFound,chrome 62.0,desktop,Windows
3005160,-40.0,Found,chrome 62.0,desktop,Windows
3005162,-5.0,NotFound,firefox 57.0,desktop,rv:57.0
3005163,-5.0,NotFound,chrome 62.0,desktop,Windows
3005169,0.0,NotFound,safari generic,desktop,MacOS
3005183,-15.0,NotFound,,,
3005184,-5.0,NotFound,safari generic,desktop,MacOS
3005195,-5.0,NotFound,chrome 62.0,desktop,Windows
3005198,-20.0,NotFound,mobile safari 11.0,mobile,
3005199,-5.0,NotFound,chrome 62.0,desktop,Windows
3005203,-5.0,NotFound,safari generic,desktop,MacOS
3005207,-80.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005211,-80.0,Found,mobile safari 11.0,mobile,iOS Device
3005218,-25.0,NotFound,mobile safari 10.0,mobile,
3005219,-10.0,NotFound,mobile safari generic,mobile,iOS Device
3005220,-25.0,NotFound,mobile safari 11.0,mobile,
3005222,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005227,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
3005230,-5.0,NotFound,firefox 57.0,desktop,Windows
3005234,-5.0,NotFound,chrome 62.0,desktop,Windows
3005240,-5.0,NotFound,chrome 62.0,desktop,Windows
3005241,0.0,Found,mobile safari 11.0,mobile,iOS Device
3005246,-5.0,NotFound,edge 16.0,desktop,Windows
3005249,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005250,-5.0,Found,chrome 62.0,desktop,Windows
3005251,-5.0,NotFound,chrome,desktop,MacOS
3005253,-5.0,Found,mobile safari 11.0,mobile,iOS Device
3005256,-5.0,NotFound,chrome 60.0,desktop,Windows
3005257,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005259,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005263,-5.0,NotFound,chrome 62.0,desktop,Windows
3005264,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005267,-5.0,NotFound,chrome 62.0,desktop,Windows
3005268,-5.0,NotFound,edge 14.0,desktop,Windows
3005270,-5.0,Found,chrome 62.0,desktop,Windows
3005271,-5.0,NotFound,chrome 62.0,desktop,
3005272,-5.0,Found,edge 14.0,desktop,Windows
3005274,-45.0,NotFound,chrome 62.0 for android,mobile,SM-A310M
3005275,-25.0,NotFound,mobile safari 10.0,mobile,
3005276,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005277,-5.0,NotFound,chrome 62.0,desktop,Windows
3005283,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005285,-5.0,NotFound,chrome 62.0,desktop,Windows
3005290,-5.0,NotFound,chrome 62.0 for android,mobile,F5321
3005294,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005296,-15.0,NotFound,,,
3005298,-15.0,NotFound,,,
3005301,-20.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005306,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005313,-5.0,NotFound,safari generic,desktop,MacOS
3005314,0.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
3005317,-5.0,NotFound,chrome 62.0,desktop,Windows
3005318,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005321,-5.0,NotFound,chrome 62.0,desktop,Windows
3005322,-5.0,Found,mobile safari 11.0,mobile,iOS Device
3005323,0.0,NotFound,ie,desktop,Windows NT 6.1
3005332,0.0,NotFound,chrome 62.0,desktop,MacOS
3005336,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005340,-5.0,Found,mobile safari 11.0,mobile,iOS Device
3005341,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005346,-5.0,Found,mobile safari 11.0,mobile,iOS Device
3005347,-5.0,Found,edge 15.0,desktop,Windows
3005348,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005349,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005355,-5.0,NotFound,chrome 62.0,desktop,
3005368,0.0,NotFound,chrome 62.0,desktop,MacOS
3005373,-15.0,NotFound,chrome 49.0,desktop,
3005382,-15.0,NotFound,chrome 49.0,desktop,
3005389,-15.0,NotFound,chrome 49.0,desktop,
3005391,-5.0,NotFound,edge 15.0,desktop,Windows
3005398,-5.0,NotFound,chrome 62.0,desktop,Windows
3005401,-5.0,NotFound,chrome 62.0,desktop,Windows
3005402,-5.0,NotFound,chrome 62.0,desktop,Windows
3005403,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005408,-5.0,NotFound,chrome 62.0,desktop,
3005409,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005410,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005411,-30.0,NotFound,mobile safari 11.0,mobile,
3005416,-30.0,NotFound,mobile safari 11.0,mobile,
3005419,-5.0,NotFound,safari generic,desktop,MacOS
3005420,-10.0,NotFound,chrome 62.0,desktop,Windows
3005421,0.0,NotFound,chrome generic,mobile,KFTBWI Build/LVY48F
3005422,-30.0,NotFound,mobile safari 11.0,mobile,
3005423,-5.0,NotFound,chrome 62.0,desktop,Windows
3005435,-5.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
3005443,-5.0,Found,chrome 62.0,desktop,Windows
3005454,-5.0,NotFound,chrome 62.0,desktop,Windows
3005456,-5.0,NotFound,chrome 62.0,desktop,Windows
3005461,-5.0,Found,chrome 62.0,desktop,Windows
3005463,0.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
3005464,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005466,-10.0,NotFound,chrome 62.0,desktop,Windows
3005468,0.0,NotFound,chrome 49.0,desktop,MacOS
3005472,-25.0,NotFound,mobile safari 11.0,mobile,
3005475,-10.0,NotFound,chrome 62.0,desktop,Windows
3005477,0.0,NotFound,edge 14.0,desktop,Windows
3005481,0.0,NotFound,chrome 62.0,desktop,MacOS
3005484,0.0,Found,chrome 62.0,desktop,MacOS
3005486,0.0,NotFound,firefox 48.0,desktop,rv:48.0
3005490,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005496,-5.0,NotFound,chrome 62.0,desktop,Windows
3005508,-5.0,NotFound,chrome 62.0,desktop,Windows
3005513,-5.0,NotFound,edge 16.0,desktop,Windows
3005516,-5.0,Found,chrome 62.0,desktop,Windows
3005517,-5.0,NotFound,chrome 62.0,desktop,Windows
3005522,0.0,NotFound,chrome 61.0 for android,mobile,SM-G950F Build/NRD90M
3005527,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005533,-5.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
3005534,0.0,NotFound,chrome 61.0 for android,mobile,SM-G950F Build/NRD90M
3005537,0.0,NotFound,chrome 61.0 for android,mobile,SM-G950F Build/NRD90M
3005541,-5.0,NotFound,chrome 61.0 for android,mobile,SM-G950F Build/NRD90M
3005552,-5.0,NotFound,chrome 62.0,desktop,Windows
3005555,-5.0,NotFound,chrome 62.0,desktop,
3005556,-35.0,NotFound,chrome 62.0,desktop,Windows
3005560,0.0,NotFound,chrome 62.0,desktop,MacOS
3005568,-10.0,NotFound,mobile safari 11.0,mobile,iOS Device
3005577,-5.0,NotFound,mobile safari generic,mobile,iOS Device
3005582,-15.0,NotFound,chrome 62.0,desktop,Windows
3005587,-5.0,NotFound,chrome 62.0,desktop,Windows
3005593,-20.0,NotFound,chrome 62.0,desktop,MacOS
3005602,-5.0,NotFound,chrome 61.0,desktop,Windows
3005609,0.0,NotFound,chrome 62.0,desktop,MacOS
3005615,-15.0,NotFound,chrome 62.0,desktop,Windows
3005622,-55.0,NotFound,chrome 59.0,desktop,Windows
3005623,-20.0,NotFound,chrome 62.0,desktop,Windows
3005626,0.0,NotFound,chrome 62.0 for android,mobile,M4 SS4453 Build/MMB29M
3005632,-10.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005635,-5.0,NotFound,chrome 62.0,desktop,Windows
3005641,-5.0,NotFound,chrome 62.0,desktop,Windows
3005647,-20.0,NotFound,chrome 62.0,desktop,MacOS
3005648,-45.0,NotFound,chrome 62.0,desktop,Windows
3005650,-5.0,NotFound,chrome 62.0,desktop,Windows
3005652,-5.0,NotFound,chrome 62.0,desktop,Windows
3005658,0.0,Found,ie 11.0 for desktop,desktop,rv:11.0
3005660,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
3005667,0.0,NotFound,chrome 62.0,desktop,
3005669,-5.0,NotFound,chrome 62.0,desktop,Windows
3005671,0.0,NotFound,ie 11.0 for desktop,desktop,rv:11.0
3005672,-5.0,NotFound,chrome 62.0,desktop,Windows
3005673,-25.0,NotFound,mobile safari 11.0,mobile,
