TransactionID,isFraud,TransactionAmt,ProductCD,card1,card4,addr1,P_emaildomain
2990778,0,50.0,W,10057,mastercard,123.0,
2990779,0,150.0,R,13657,visa,184.0,anonymous.com
2990780,0,100.0,W,12544,visa,441.0,gmail.com
2990781,0,29.0,W,16189,visa,325.0,yahoo.com
2990782,0,226.0,W,2336,visa,492.0,hotmail.com
2990783,0,49.0,W,7919,mastercard,299.0,gmail.com
2990784,0,226.0,W,13108,visa,191.0,yahoo.com
2990785,0,50.0,H,9803,visa,264.0,gmail.com
2990786,0,15.709,C,3154,mastercard,,anonymous.com
2990787,0,50.0,W,9112,visa,184.0,
2990788,0,10.0,W,2261,visa,143.0,
2990789,0,595.03,W,16750,mastercard,170.0,gmail.com
2990790,0,58.95,W,12544,visa,441.0,yahoo.com
2990791,0,226.0,W,3682,visa,264.0,
2990792,0,68.5,W,7664,visa,264.0,yahoo.com
2990793,0,35.0,H,9803,visa,181.0,hotmail.com
2990794,0,34.0,W,12348,visa,231.0,gmail.com
2990795,0,35.95,W,8842,visa,485.0,
2990796,0,20.0,H,16659,visa,420.0,gmail.com
2990797,0,113.95,W,9500,visa,204.0,yahoo.com
2990798,0,844.95,W,15066,mastercard,204.0,gmail.com
2990799,0,117.0,W,12544,visa,441.0,gmail.com
2990800,0,59.0,W,7919,mastercard,191.0,gmail.com
2990801,0,139.95,W,2263,visa,502.0,gmail.com
2990802,0,200.0,W,9043,visa,325.0,aol.com
2990803,0,34.0,W,8830,visa,441.0,yahoo.com
2990804,0,100.0,W,2803,visa,337.0,gmail.com
2990805,0,141.0,W,1444,visa,299.0,
2990806,0,300.0,W,7155,visa,126.0,gmail.com
2990807,0,400.0,R,5051,visa,476.0,anonymous.com
2990808,0,105.95,W,15066,mastercard,126.0,gmail.com
2990809,0,117.0,W,2803,visa,204.0,gmail.com
2990810,0,125.0,W,2408,visa,123.0,
2990811,0,2.538,C,4461,mastercard,,gmail.com
2990812,0,68.5,W,12839,visa,264.0,gmail.com
2990813,0,50.0,H,7835,visa,308.0,gmail.com
2990814,0,39.0,W,7919,mastercard,325.0,
2990815,0,209.95,W,14165,mastercard,181.0,ymail.com
2990816,0,108.95,W,1444,visa,299.0,gmail.com
2990817,0,150.0,W,12148,visa,441.0,yahoo.com
2990818,0,50.0,W,3344,visa,272.0,yahoo.com
2990819,0,83.5,W,5738,visa,476.0,gmail.com
2990820,0,10.0,S,11319,visa,441.0,
2990821,0,117.0,W,7919,mastercard,251.0,gmail.com
2990822,0,159.95,W,10447,visa,315.0,anonymous.com
2990823,0,50.0,W,17055,mastercard,126.0,hotmail.com
2990824,0,53.97,W,13108,visa,251.0,yahoo.com
2990825,0,614.0,W,16115,visa,264.0,yahoo.com
2990826,0,1052.0,W,15497,visa,299.0,aol.com
2990827,0,125.0,R,12694,visa,387.0,anonymous.com
2990828,0,117.0,W,7919,mastercard,299.0,gmail.com
2990829,0,190.0,W,9500,visa,476.0,gmail.com
2990830,0,150.0,W,11839,visa,512.0,gmail.com
2990831,0,578.95,W,7826,mastercard,387.0,gmail.com
2990832,0,62.95,W,14165,mastercard,181.0,yahoo.com
2990833,0,57.95,W,7919,mastercard,181.0,gmail.com
2990834,0,2079.95,W,16075,mastercard,325.0,
2990835,0,125.0,R,12694,visa,387.0,anonymous.com
2990836,0,77.0,W,5033,mastercard,264.0,gmail.com
2990837,0,47.95,W,8691,visa,264.0,gmail.com
2990838,0,35.95,W,13478,mastercard,330.0,gmail.com
2990839,0,554.0,W,16132,visa,299.0,aol.com
2990840,0,39.0,W,7919,mastercard,472.0,
2990841,0,117.0,W,11465,visa,272.0,yahoo.com
2990842,0,100.0,R,8684,visa,315.0,gmail.com
2990843,0,52.95,W,9696,visa,231.0,
2990844,0,65.0,W,7585,visa,204.0,gmail.com
2990845,0,226.0,W,13484,visa,327.0,
2990846,0,226.0,W,17055,mastercard,472.0,comcast.net
2990847,0,226.0,W,7919,mastercard,310.0,yahoo.com
2990848,0,30.95,W,2114,mastercard,143.0,sbcglobal.net
2990849,0,141.0,W,11839,visa,327.0,
2990850,0,68.5,W,17055,mastercard,264.0,gmail.com
2990851,0,125.0,R,12694,visa,387.0,anonymous.com
2990852,0,59.0,W,4852,visa,472.0,
2990853,0,59.0,W,7919,mastercard,126.0,
2990854,0,30.95,W,9500,visa,231.0,
2990855,0,50.0,W,12275,mastercard,315.0,yahoo.com
2990856,0,161.0,W,9175,visa,126.0,yahoo.com
2990857,0,35.95,W,2803,visa,272.0,
2990858,1,58.004,C,4504,mastercard,,gmail.com
2990859,0,150.0,R,8260,american express,337.0,gmail.com
2990860,0,57.95,W,7919,mastercard,264.0,gmail.com
2990861,0,27.5,W,7703,mastercard,264.0,hotmail.com
2990862,0,32.97,W,7207,visa,204.0,
2990863,0,280.0,W,6773,mastercard,264.0,anonymous.com
2990864,1,58.004,C,4504,mastercard,,gmail.com
2990865,0,25.0,H,3109,mastercard,498.0,hotmail.com
2990866,0,50.0,W,12538,mastercard,264.0,outlook.com
2990867,0,30.95,W,8868,visa,231.0,
2990868,0,100.0,W,7919,mastercard,184.0,gmail.com
2990869,0,45.0,H,16075,mastercard,330.0,hotmail.com
2990870,1,200.0,R,4179,mastercard,441.0,anonymous.com
2990871,0,105.95,W,15497,visa,299.0,gmail.com
2990872,0,150.0,H,16452,mastercard,315.0,anonymous.com
2990873,0,49.0,W,14649,visa,441.0,
2990874,1,200.0,R,4179,mastercard,441.0,anonymous.com
2990875,0,57.95,W,15484,visa,264.0,anonymous.com
2990876,1,527.0,W,8225,mastercard,299.0,gmail.com
2990877,0,105.63,W,9500,visa,272.0,
2990878,0,117.0,W,2914,mastercard,264.0,gmail.com
2990879,0,170.0,W,10447,visa,315.0,
2990880,0,117.0,W,10216,visa,512.0,gmail.com
2990881,1,40.0,W,3507,visa,204.0,
2990882,0,100.0,H,16659,visa,472.0,comcast.net
2990883,0,25.95,W,7919,mastercard,325.0,
2990884,0,129.95,W,11839,visa,327.0,
2990885,0,150.0,H,11319,visa,299.0,gmail.com
2990886,0,57.95,W,12275,mastercard,315.0,yahoo.com
2990887,0,1877.07,W,9043,visa,264.0,hotmail.com
2990888,0,158.5,W,2884,visa,181.0,gmail.com
2990889,0,481.95,W,15497,visa,299.0,gmail.com
2990890,0,100.0,R,3682,visa,337.0,gmail.com
2990891,0,100.0,W,12577,visa,123.0,
2990892,0,39.0,W,2803,visa,299.0,cox.net
2990893,0,34.0,W,12538,mastercard,264.0,icloud.com
2990894,0,100.0,W,12694,visa,387.0,gmail.com
2990895,0,39.0,W,7919,mastercard,204.0,
2990896,0,29.0,W,18249,mastercard,264.0,gmail.com
2990897,0,59.95,W,14290,visa,315.0,gmail.com
2990898,0,40.0,W,9400,mastercard,315.0,yahoo.com
2990899,0,150.0,H,2952,visa,469.0,msn.com
2990900,0,40.0,W,2157,visa,272.0,
2990901,0,30.0,H,11820,visa,315.0,anonymous.com
2990902,0,214.95,W,8320,visa,205.0,yahoo.com
2990903,0,50.0,W,16070,visa,191.0,gmail.com
2990904,0,700.95,W,16075,mastercard,476.0,gmail.com
2990905,0,107.95,W,12577,visa,204.0,gmail.com
2990906,1,150.0,R,2755,mastercard,204.0,gmail.com
2990907,1,49.0,W,3507,visa,204.0,
2990908,0,22.97,W,6550,visa,264.0,ymail.com
2990909,1,150.0,R,2755,mastercard,204.0,gmail.com
2990910,0,200.0,W,7410,mastercard,343.0,gmail.com
2990911,0,59.0,W,16560,visa,269.0,gmail.com
2990912,0,39.0,W,4523,visa,337.0,gmail.com
2990913,0,209.95,W,16132,visa,299.0,
2990914,0,75.0,R,5901,visa,325.0,anonymous.com
2990915,0,50.0,W,7508,visa,220.0,
2990916,0,83.95,W,7919,mastercard,204.0,
2990917,0,100.0,R,14463,american express,387.0,aol.com
2990918,0,47.95,W,9400,mastercard,315.0,yahoo.com
2990919,0,226.0,W,15989,visa,177.0,yahoo.com
2990920,0,150.0,W,9803,visa,122.0,gmail.com
2990921,0,93.95,W,9992,mastercard,205.0,yahoo.com
2990922,0,59.0,W,9500,visa,330.0,gmail.com
2990923,0,34.5,W,8431,mastercard,251.0,
2990924,0,57.95,W,6207,visa,441.0,yahoo.com
2990925,0,150.0,H,11207,visa,330.0,gmail.com
2990926,0,50.0,H,3605,mastercard,325.0,gmail.com
2990927,0,102.0,W,7919,mastercard,327.0,
2990928,0,30.95,W,17480,visa,123.0,gmail.com
2990929,0,40.0,W,13283,mastercard,472.0,charter.net
2990930,0,335.17,W,1545,mastercard,325.0,gmail.com
2990931,0,222.0,W,9500,visa,126.0,gmail.com
2990932,0,100.0,R,14463,american express,387.0,aol.com
2990933,0,107.95,W,1756,visa,498.0,
2990934,0,77.95,W,1171,mastercard,191.0,cox.net
2990935,1,77.0,W,7826,mastercard,387.0,gmail.com
2990936,0,100.0,H,15170,visa,444.0,anonymous.com
2990937,0,82.0,W,7676,visa,299.0,sbcglobal.net
2990938,0,50.0,S,11555,visa,330.0,
2990939,0,105.0,W,3570,visa,299.0,gmail.com
2990940,0,49.0,W,5571,mastercard,472.0,
2990941,0,49.0,W,6816,visa,181.0,yahoo.com
2990942,0,226.0,W,6481,visa,204.0,anonymous.com
2990943,0,49.0,W,1444,visa,299.0,gmail.com
2990944,0,151.0,W,8431,mastercard,269.0,gmail.com
2990945,0,200.0,W,13528,visa,143.0,yahoo.com
2990946,0,50.0,W,12275,mastercard,315.0,yahoo.com
2990947,0,150.0,W,13230,visa,170.0,gmail.com
2990948,0,2907.95,W,9692,visa,181.0,gmail.com
2990949,0,70.0,W,3670,visa,420.0,yahoo.com
2990950,0,40.0,W,6128,mastercard,472.0,yahoo.com
2990951,0,854.95,W,1555,mastercard,272.0,gmail.com
2990952,0,59.0,W,6458,visa,191.0,
2990953,0,50.0,S,7063,mastercard,330.0,
2990954,0,226.0,W,17336,visa,204.0,anonymous.com
2990955,0,78.95,W,6951,visa,441.0,hotmail.com
2990956,0,70.0,W,7585,visa,204.0,gmail.com
2990957,0,81.325,C,5812,mastercard,,hotmail.com
2990958,0,25.0,W,2772,visa,191.0,
2990959,0,107.95,W,7919,mastercard,126.0,aol.com
2990960,0,50.0,H,18110,visa,226.0,hotmail.com
2990961,0,58.95,W,2525,visa,315.0,
2990962,0,600.0,R,9338,mastercard,264.0,anonymous.com
2990963,0,57.95,W,12275,mastercard,315.0,yahoo.com
2990964,0,40.0,W,17188,visa,299.0,
2990965,1,150.0,R,3983,visa,204.0,gmail.com
2990966,0,100.0,W,6104,visa,226.0,gmail.com
2990967,0,107.95,W,14876,mastercard,191.0,live.com
2990968,0,213.59,W,11641,mastercard,343.0,gmail.com
2990969,0,59.0,W,17321,visa,472.0,hotmail.com
2990970,0,160.0,W,13528,visa,143.0,yahoo.com
2990971,0,26.95,W,12544,visa,441.0,gmail.com
2990972,0,308.86,W,15651,visa,330.0,
2990973,0,57.95,W,12275,mastercard,315.0,yahoo.com
2990974,0,75.0,S,13844,visa,330.0,
2990975,0,59.0,W,10313,visa,220.0,
2990976,0,34.0,W,2772,visa,191.0,
2990977,0,25.0,W,6237,visa,420.0,yahoo.com
2990978,0,57.95,W,17188,visa,310.0,anonymous.com
2990979,0,100.0,W,12544,visa,337.0,gmail.com
2990980,0,100.0,W,5912,visa,472.0,
2990981,0,59.0,W,16560,visa,269.0,
2990982,0,171.0,W,9500,visa,191.0,gmail.com
2990983,0,59.0,W,5291,visa,204.0,gmail.com
2990984,0,159.95,W,13823,visa,485.0,gmail.com
2990985,0,92.0,W,17321,visa,472.0,yahoo.com
2990986,0,209.95,W,7676,visa,469.0,gmail.com
2990987,0,150.0,W,7919,mastercard,325.0,gmail.com
2990988,0,117.0,W,12694,visa,387.0,gmail.com
2990989,0,29.0,W,18151,mastercard,310.0,gmail.com
2990990,0,59.0,W,7020,visa,191.0,gmail.com
2990991,0,47.95,W,12970,visa,330.0,yahoo.com
2990992,0,40.0,H,16727,visa,143.0,yahoo.com
2990993,0,107.95,W,2616,discover,299.0,
2990994,0,249.73,W,14479,visa,264.0,
2990995,0,59.0,W,7919,mastercard,512.0,
2990996,0,50.0,W,3343,mastercard,315.0,yahoo.com
2990997,0,500.0,W,7919,mastercard,337.0,gmail.com
2990998,0,36.5,W,7815,mastercard,181.0,gmail.com
2990999,0,110.085,C,5713,visa,,gmail.com
2991000,0,59.0,W,18132,mastercard,272.0,
2991001,0,40.0,W,9400,mastercard,315.0,yahoo.com
2991002,0,35.0,S,12883,visa,330.0,
2991003,0,227.17,W,7410,mastercard,343.0,gmail.com
2991004,0,108.95,W,7919,mastercard,220.0,
2991005,0,157.817,C,3154,mastercard,,outlook.com
2991006,0,226.0,W,13178,visa,325.0,
2991007,0,171.0,W,7919,mastercard,325.0,gmail.com
2991008,0,92.0,W,17321,visa,472.0,yahoo.com
2991009,0,35.95,W,7919,mastercard,494.0,yahoo.com
2991010,0,250.0,S,10024,visa,485.0,
2991011,0,146.0,W,12645,mastercard,330.0,anonymous.com
2991012,0,117.0,W,7919,mastercard,330.0,yahoo.com
2991013,0,50.0,H,16659,visa,476.0,gmail.com
2991014,0,36.95,W,7919,mastercard,191.0,
2991015,0,466.95,W,11862,visa,299.0,
2991016,0,117.0,W,8406,visa,110.0,yahoo.com
2991017,0,100.0,H,15491,american express,444.0,anonymous.com
2991018,0,25.95,W,7508,visa,110.0,yahoo.com
2991019,0,60.0,W,12641,mastercard,191.0,
2991020,0,51.0,W,3343,mastercard,315.0,yahoo.com
2991021,0,50.0,W,10057,mastercard,272.0,gmail.com
2991022,0,59.0,W,7919,mastercard,315.0,
2991023,0,107.95,W,16623,visa,205.0,
2991024,0,49.0,W,7676,visa,420.0,gmail.com
2991025,0,82.95,W,18350,visa,337.0,
2991026,0,150.0,W,13230,visa,170.0,gmail.com
2991027,0,50.0,R,5567,visa,492.0,gmail.com
2991028,0,100.0,R,16659,visa,126.0,gmail.com
2991029,0,150.0,W,4682,mastercard,325.0,
2991030,0,171.0,W,17526,visa,299.0,gmail.com
2991031,0,150.0,R,14349,mastercard,264.0,anonymous.com
2991032,0,226.0,W,7919,mastercard,327.0,gmail.com
2991033,0,80.0,W,2884,visa,264.0,yahoo.com
2991034,0,59.0,W,7919,mastercard,330.0,yahoo.com
2991035,0,50.0,W,12275,mastercard,315.0,yahoo.com
2991036,0,59.0,W,7497,visa,441.0,
2991037,0,50.0,H,11653,mastercard,315.0,anonymous.com
2991038,0,59.0,W,7987,mastercard,269.0,
2991039,0,63.894,C,1976,visa,,anonymous.com
2991040,0,100.0,H,10940,visa,181.0,comcast.net
2991041,0,75.0,W,12839,visa,264.0,gmail.com
2991042,0,50.0,W,5254,visa,502.0,live.com
2991043,0,58.95,W,3682,visa,441.0,
2991044,0,73.97,W,15185,visa,264.0,yahoo.com
2991045,0,60.0,W,16070,visa,476.0,gmail.com
2991046,0,107.0,W,3166,visa,325.0,gmail.com
2991047,0,200.0,W,2884,visa,420.0,gmail.com
2991048,0,386.08,W,2616,discover,472.0,yahoo.com
2991049,0,80.0,W,6573,visa,325.0,
2991050,0,50.0,W,12729,visa,299.0,sbcglobal.net
2991051,0,171.0,W,1342,mastercard,325.0,gmail.com
2991052,0,300.0,W,11222,mastercard,315.0,
2991053,0,664.0,W,16075,mastercard,387.0,
2991054,0,226.0,W,8113,visa,225.0,yahoo.com
2991055,0,100.0,W,15651,visa,330.0,gmail.com
2991056,0,226.0,W,18132,mastercard,272.0,yahoo.com
2991057,0,200.0,W,13528,visa,143.0,yahoo.com
2991058,1,83.742,C,4504,mastercard,,gmail.com
2991059,0,117.0,W,6369,visa,384.0,comcast.net
2991060,0,117.0,W,9500,visa,126.0,
2991061,0,117.0,W,7919,mastercard,327.0,gmail.com
2991062,0,226.0,W,1804,mastercard,123.0,aol.com
2991063,0,67.95,W,10838,visa,205.0,
2991064,0,20.0,H,11890,american express,512.0,me.com
2991065,0,108.5,W,13991,visa,226.0,att.net
2991066,0,215.95,W,5195,visa,205.0,gmail.com
2991067,0,309.95,W,7508,visa,299.0,gmail.com
2991068,0,100.0,W,2581,mastercard,325.0,
2991069,0,97.0,W,7919,mastercard,498.0,gmail.com
2991070,1,83.742,C,4504,mastercard,,gmail.com
2991071,0,53.95,W,12275,mastercard,315.0,yahoo.com
2991072,0,59.0,W,12163,visa,204.0,yahoo.com
2991073,0,117.0,W,15066,mastercard,299.0,yahoo.com
2991074,0,554.0,W,12839,visa,264.0,gmail.com
2991075,0,117.0,W,11207,visa,204.0,
2991076,0,33.11,C,18301,mastercard,,hotmail.com
2991077,0,107.95,W,12418,mastercard,126.0,yahoo.com
2991078,1,83.742,C,4504,mastercard,,gmail.com
2991079,0,50.0,W,10859,mastercard,251.0,
2991080,0,75.0,H,6019,visa,299.0,yahoo.com
2991081,0,138.0,W,4030,visa,126.0,gmail.com
2991082,0,107.95,W,4685,visa,330.0,
2991083,0,186.0,W,2772,visa,269.0,bellsouth.net
2991084,0,92.0,W,1444,visa,181.0,gmail.com
2991085,0,23.926,C,3874,visa,,gmail.com
2991086,0,318.19,W,10486,mastercard,327.0,
2991087,0,25.95,W,17131,mastercard,264.0,
2991088,0,34.0,W,7919,mastercard,441.0,
2991089,0,22.597,C,3213,visa,,hotmail.com
2991090,0,1070.79,W,2616,discover,315.0,gmail.com
2991091,0,32.385,C,5812,mastercard,,gmail.com
2991092,1,83.742,C,10086,mastercard,,gmail.com
2991093,0,200.0,R,12501,visa,204.0,anonymous.com
2991094,0,300.0,W,11222,mastercard,315.0,
2991095,0,471.55,W,2616,discover,330.0,hotmail.com
2991096,0,213.0,W,2884,visa,420.0,gmail.com
2991097,0,23.926,C,3874,visa,,gmail.com
2991098,0,117.0,W,18132,mastercard,441.0,gmail.com
2991099,0,92.0,W,17321,visa,472.0,yahoo.com
2991100,1,83.742,C,16062,mastercard,,gmail.com
2991101,0,50.0,W,7919,mastercard,330.0,gmail.com
2991102,0,100.0,H,2249,visa,184.0,mac.com
2991103,0,50.0,W,9500,visa,204.0,yahoo.com
2991104,0,20.482,C,15257,mastercard,,outlook.com
2991105,0,100.0,R,3790,visa,476.0,anonymous.com
2991106,0,35.044,C,18188,visa,,gmail.com
2991107,0,107.95,W,6053,mastercard,126.0,aol.com
2991108,0,33.11,C,15885,visa,,hotmail.com
2991109,0,60.0,W,11066,visa,203.0,
2991110,0,50.0,W,12695,visa,325.0,gmail.com
2991111,0,49.0,W,2377,visa,224.0,gmail.com
2991112,0,34.0,W,15986,mastercard,272.0,gmail.com
2991113,0,98.5,W,7919,mastercard,204.0,yahoo.com
2991114,0,335.0,W,14165,mastercard,181.0,yahoo.com
2991115,0,34.0,W,7919,mastercard,203.0,me.com
2991116,0,35.95,W,17399,mastercard,204.0,
2991117,0,47.95,W,9400,mastercard,315.0,yahoo.com
2991118,0,357.53,W,2772,visa,310.0,gmail.com
2991119,0,77.95,W,12544,visa,441.0,gmail.com
2991120,0,29.0,W,10776,visa,485.0,
2991121,0,35.95,W,12839,visa,264.0,gmail.com
2991122,0,226.0,W,7919,mastercard,472.0,aol.com
2991123,0,117.0,W,10658,visa,441.0,aol.com
2991124,0,30.0,W,11453,mastercard,251.0,gmail.com
2991125,0,49.0,W,18387,mastercard,299.0,yahoo.com
2991126,0,795.95,W,18255,mastercard,299.0,icloud.com
2991127,0,25.0,W,15399,mastercard,143.0,outlook.com
2991128,0,135.5,W,7919,mastercard,123.0,gmail.com
2991129,0,47.95,W,17131,mastercard,264.0,yahoo.com
2991130,0,49.0,W,17399,mastercard,204.0,yahoo.com
2991131,0,78.5,W,13307,visa,325.0,ymail.com
2991132,0,39.0,W,8431,mastercard,251.0,
2991133,0,50.0,H,3799,mastercard,226.0,hotmail.com
2991134,0,107.95,W,7919,mastercard,325.0,gmail.com
2991135,0,15.0,W,1167,visa,191.0,gmail.com
2991136,0,59.0,W,15322,visa,204.0,gmail.com
2991137,0,57.95,W,16070,visa,441.0,gmail.com
2991138,0,36.95,W,17131,mastercard,264.0,gmail.com
2991139,0,226.0,W,13178,visa,325.0,gmail.com
2991140,0,49.0,W,17188,visa,299.0,yahoo.com
2991141,0,100.0,W,2261,visa,143.0,gmail.com
2991142,0,25.86,C,15885,visa,,hotmail.com
2991143,0,200.0,W,9400,mastercard,315.0,
2991144,0,200.0,W,5492,visa,191.0,gmail.com
2991145,0,169.95,W,7919,mastercard,310.0,gmail.com
2991146,0,200.0,W,2884,visa,420.0,gmail.com
2991147,0,117.0,W,2581,mastercard,325.0,gmail.com
2991148,0,30.0,W,17185,discover,315.0,
2991149,0,67.95,W,5033,mastercard,264.0,gmail.com
2991150,0,57.95,W,4141,mastercard,441.0,yahoo.com
2991151,0,29.0,W,10776,visa,485.0,
2991152,0,60.0,W,9112,visa,441.0,
2991153,0,67.308,C,3154,mastercard,,gmail.com
2991154,0,269.95,W,2377,visa,299.0,aol.com
2991155,0,1810.95,W,6697,visa,299.0,
2991156,0,97.0,W,10476,visa,272.0,gmail.com
2991157,0,125.0,W,15687,visa,494.0,yahoo.com
2991158,0,20.0,H,7919,mastercard,299.0,gmail.com
2991159,0,32.97,W,2646,visa,191.0,
2991160,0,100.0,W,15181,visa,264.0,sbcglobal.net
2991161,0,49.0,W,1939,visa,387.0,gmail.com
2991162,0,108.5,W,1939,visa,387.0,gmail.com
2991163,0,59.0,W,5700,mastercard,310.0,
2991164,0,226.0,W,15318,mastercard,441.0,gmail.com
2991165,0,15.0,W,11925,visa,512.0,rocketmail.com
2991166,0,117.0,W,17085,visa,448.0,gmail.com
2991167,0,107.95,W,16132,visa,264.0,gmail.com
2991168,0,49.0,W,12501,visa,204.0,
2991169,0,29.0,W,10776,visa,485.0,
2991170,0,59.0,W,7919,mastercard,441.0,
2991171,0,49.0,W,7919,mastercard,299.0,
2991172,0,250.0,W,7826,mastercard,264.0,netzero.com
2991173,0,1070.47,W,15066,mastercard,325.0,anonymous.com
2991174,0,59.0,W,2884,visa,204.0,gmail.com
2991175,0,49.0,W,16255,mastercard,299.0,gmail.com
2991176,0,49.0,W,5571,mastercard,472.0,gmail.com
2991177,0,47.95,W,12866,visa,330.0,gmail.com
2991178,0,59.0,W,2336,visa,204.0,yahoo.com
2991179,0,311.95,W,10186,visa,325.0,msn.com
2991180,0,117.0,W,7919,mastercard,327.0,gmail.com
2991181,0,100.0,W,9112,visa,441.0,aol.com
2991182,0,29.0,W,12211,visa,433.0,gmail.com
2991183,0,57.95,W,1684,mastercard,310.0,comcast.net
2991184,0,65.95,W,9680,visa,436.0,gmail.com
2991185,0,107.95,W,7919,mastercard,225.0,hotmail.com
2991186,0,59.0,W,6481,visa,337.0,yahoo.com
2991187,0,25.0,W,18018,mastercard,264.0,gmail.com
2991188,0,75.0,H,5303,american express,325.0,gmail.com
2991189,0,117.0,W,2914,mastercard,264.0,anonymous.com
2991190,0,41.5,W,7680,mastercard,272.0,icloud.com
2991191,0,36.373,C,3867,visa,,gmail.com
2991192,0,107.95,W,2803,visa,299.0,gmail.com
2991193,0,171.0,W,6442,mastercard,226.0,yahoo.com
2991194,0,311.95,W,7585,visa,272.0,gmail.com
2991195,0,30.95,W,10682,mastercard,299.0,gmail.com
2991196,0,100.0,H,2616,discover,476.0,gmail.com
2991197,0,82.0,W,7826,mastercard,325.0,
2991198,0,35.044,C,11246,visa,,gmail.com
2991199,0,83.95,W,7919,mastercard,325.0,
2991200,0,50.0,S,15773,mastercard,330.0,
2991201,0,10.0,W,5146,visa,441.0,aol.com
2991202,0,280.0,W,7826,mastercard,264.0,netzero.com
2991203,0,449.71,W,8359,mastercard,177.0,gmail.com
2991204,0,20.95,W,3056,visa,441.0,gmail.com
2991205,0,100.0,H,2318,visa,177.0,msn.com
2991206,0,64.649,C,11262,visa,,hotmail.com
2991207,0,107.95,W,5699,visa,436.0,
2991208,0,20.422,C,5812,mastercard,,gmail.com
2991209,0,64.649,C,14276,mastercard,,hotmail.com
2991210,0,44.0,W,3178,visa,299.0,yahoo.com
2991211,0,36.95,W,9992,mastercard,299.0,
2991212,0,20.0,W,10509,mastercard,337.0,
2991213,0,171.0,W,2803,visa,441.0,gmail.com
2991214,0,1829.95,W,16659,visa,123.0,yahoo.com
2991215,0,300.0,W,16950,visa,512.0,aol.com
2991216,0,54.5,W,6458,visa,191.0,
2991217,0,20.301,C,5365,mastercard,,gmail.com
2991218,0,150.0,W,13143,mastercard,204.0,yahoo.com
2991219,0,34.0,W,7919,mastercard,315.0,gmail.com
2991220,0,200.0,R,11516,mastercard,327.0,yahoo.com
2991221,0,25.95,W,7919,mastercard,498.0,
2991222,0,35.95,W,18366,visa,220.0,gmail.com
2991223,0,250.0,R,2455,visa,299.0,yahoo.com
2991224,0,92.0,W,16658,visa,512.0,outlook.com
2991225,0,59.0,W,4293,mastercard,205.0,gmail.com
2991226,0,10.0,S,12866,visa,330.0,
2991227,0,180.0,W,7919,mastercard,512.0,
2991228,0,125.0,R,1661,visa,181.0,gmail.com
2991229,1,1187.0,W,12839,visa,220.0,gmail.com
2991230,0,20.0,W,12055,visa,330.0,gmail.com
2991231,0,150.0,H,6019,visa,337.0,verizon.net
2991232,0,97.0,W,8732,mastercard,264.0,yahoo.com
2991233,0,67.95,W,7919,mastercard,143.0,gmail.com
2991234,0,67.95,W,7919,mastercard,299.0,
2991235,0,445.0,W,8320,visa,204.0,
2991236,0,107.95,W,2303,visa,325.0,yahoo.com
2991237,0,150.0,H,6019,visa,337.0,verizon.net
2991238,0,1829.95,W,16659,visa,123.0,yahoo.com
2991239,0,150.0,W,16661,visa,327.0,
2991240,0,192.59,W,2455,visa,253.0,
2991241,0,150.0,R,16659,visa,184.0,anonymous.com
2991242,0,59.0,W,7919,mastercard,315.0,gmail.com
2991243,0,53.97,W,13249,visa,264.0,anonymous.com
2991244,0,108.5,W,17188,visa,310.0,
2991245,0,209.95,W,4174,visa,264.0,hotmail.com
2991246,0,150.0,W,5305,mastercard,485.0,
2991247,0,134.95,W,11207,visa,325.0,gmail.com
2991248,0,21.751,C,15885,visa,,gmail.com
2991249,0,29.0,W,7919,mastercard,204.0,yahoo.com
2991250,0,117.0,W,7508,visa,177.0,gmail.com
2991251,0,60.0,W,15863,visa,177.0,yahoo.com
2991252,0,57.95,W,10023,visa,325.0,yahoo.com
2991253,0,77.0,W,15971,visa,143.0,gmail.com
2991254,0,25.95,W,13534,visa,310.0,yahoo.com
2991255,0,40.0,W,16132,visa,299.0,aol.com
2991256,0,250.0,R,4507,american express,204.0,anonymous.com
2991257,0,100.0,W,12544,visa,337.0,gmail.com
2991258,1,140.0,W,17188,visa,122.0,
2991259,0,57.95,W,7919,mastercard,226.0,yahoo.com
2991260,0,311.95,W,9909,mastercard,264.0,gmail.com
2991261,0,100.0,W,12929,visa,184.0,bellsouth.net
2991262,0,25.0,H,1804,mastercard,123.0,gmail.com
2991263,0,185.0,W,16630,visa,428.0,yahoo.com
2991264,0,34.5,W,1039,visa,441.0,gmail.com
2991265,0,17.22,C,1085,mastercard,,prodigy.net.mx
2991266,0,107.95,W,18018,mastercard,264.0,gmail.com
2991267,0,40.0,W,12501,visa,204.0,gmail.com
2991268,0,107.0,W,12582,visa,330.0,gmail.com
2991269,0,108.95,W,5291,visa,204.0,yahoo.com
2991270,1,150.0,W,4347,visa,269.0,anonymous.com
2991271,0,83.5,W,3651,visa,337.0,gmail.com
2991272,0,171.0,W,9303,visa,476.0,yahoo.com
2991273,0,59.0,W,7497,visa,441.0,
2991274,0,209.95,W,7919,mastercard,253.0,
2991275,0,159.95,W,4136,mastercard,184.0,yahoo.com
2991276,0,67.95,W,9002,visa,204.0,
2991277,0,35.95,W,2803,visa,337.0,yahoo.com
2991278,0,532.06,W,7187,visa,181.0,gmail.com
2991279,0,39.0,W,14426,mastercard,272.0,
2991280,0,100.0,W,17055,mastercard,472.0,
